time,1,AEX,AS51,ATX,BFX,DJIA,FCHI,FTSE,GDAXI,HSI,JKSE,KLSE,KS11,MIB#0Ò²È¥µô,MXX,N225,NZ50,OSEAX,PSI,RTS,SENSEX,SSMI,STI,TWII
2010-08-02,1.3278,2.728039,1.070437,1.958641,2.464945,1.991598,2.988909,2.645289,2.344834,1.821122,-0.3355852,0.1969206,1.303909,2.503521,1.571647,0.3461123,0.3146952,2.714776,0.8255165,2.307604,1.191619,1.949115,1.249794,1.946366
2010-08-03,-1.7033,-0.194313,0.6605601,0.5212201,0.3710169,-0.3559926,-0.1204686,-0.01167074,0.2507938,0.2095528,-2.789167,0.01686568,0.467379,-0.229812,-0.1476129,1.292541,0.204324,0.1105244,0.8346769,-1.197038,0.1859341,0.2543656,-0.3395003,0.579518
2010-08-04,0.4385,0.05900065,-0.6452883,0.4670657,-0.0424831,0.4141428,0.3524997,-0.1912325,0.3712786,0.4297799,0.3225012,-0.07991948,-0.07483334,-0.1482947,0.4040589,-2.111303,-0.4019161,0.7752337,0.5571029,0.4106956,0.5664385,0.6718439,-0.4278901,0.190139
2010-08-05,-0.6731,-0.7753552,0.5371943,-0.6760259,-0.06685088,-0.0510206,0.09226879,-0.3783841,0.03553756,0.008537605,2.067877,-0.04843434,-0.3018021,-0.7615085,0.02039769,1.734368,0.2152653,0.2905595,0.5026447,-0.2397676,-0.2448718,-0.08478705,0.1628949,-0.4491607
2010-08-06,1.4358,-1.59848,-0.008757305,-1.661607,-1.402504,-0.2006645,-1.278891,-0.6222702,-1.167589,0.5896516,0.5139723,-0.1196703,-0.001683389,-1.025679,0.03260828,-0.1222281,-0.001315054,-0.1424854,-0.136891,-0.817875,-0.1586976,-0.839705,-0.3891216,0.333252
2010-08-10,-2.8909,-0.8187204,-1.179562,-1.6754,-0.3621154,-0.5094053,-1.238693,-0.6304359,-1.02498,-1.504433,-0.8252833,-0.06982444,-0.5049821,-0.3829537,-0.4630391,-0.2239797,-0.3074118,-1.367413,0.03149509,-1.517751,-0.369158,0.05131287,-0.3595928,-0.7187762
2010-08-11,0.4712,-2.446426,-1.876367,-1.884995,-2.567817,-2.493552,-2.741934,-2.440294,-2.102687,-0.8338637,-0.7143834,-0.5001013,-1.28795,-3.201571,-1.918125,-2.70337,-0.298843,-2.091637,-0.08764192,-1.486773,-0.8221782,-2.020012,-1.173815,-1.024359
2010-08-12,-1.2280,-0.2676991,-1.225454,-1.522625,0.3994491,-0.5673075,-0.198991,0.3975074,-0.3071122,-0.8867444,-0.3189178,-0.2646206,-2.072583,-0.1935924,-0.05439872,-0.8636723,-0.9584981,-0.6167206,-1.126969,-0.097319,0.02053624,0.2156176,-0.7534083,-0.8263395
2010-08-13,1.2122,-0.06169989,1.333823,0.6375393,-0.8060957,-0.1627896,-0.2805844,0.1781196,-0.403571,-0.1617601,0.9046059,0.8018845,1.422389,-0.3225508,0.1829497,0.4436333,0.2733694,0.1067324,-0.3875947,-0.2966165,0.5152674,0.2387149,0.4417408,0.789166
2010-08-16,2.1103,-0.2407998,-0.4731388,0.5184683,-0.6533367,-0.01107064,-0.3686,0.01251377,-0.108014,0.1924338,-0.01342649,0.7668222,-0.1677852,-0.3130434,0.06271344,-0.6137168,0.2785998,0.04711194,0.2925448,0.1283311,-0.6398955,-0.1378967,-0.2197288,0.6290266
2010-08-18,-0.2092,-0.2374787,-0.04690859,-0.6235072,-0.22753,0.09312483,-0.4149444,-0.8911175,-0.3236956,-0.5426356,0.6384718,0.510714,0.3965722,-0.637687,0.3785554,0.860763,0.3868182,-0.3436219,0.9294039,-0.3356107,1.153921,0.04936756,-0.1364864,-0.08813097
2010-08-19,0.8131,-1.617486,0.09162434,-1.108866,-1.533466,-1.385719,-2.07049,-1.726991,-1.797197,0.2365557,1.082651,0.5088414,1.00171,-2.050372,-0.785817,1.32178,0.3846725,-1.804184,0.7239404,-0.8429524,1.083524,-1.281335,0.9385553,0.06107752
2010-08-20,-1.6990,-1.349383,-1.073903,-0.4228369,-0.8795192,-0.5606919,-1.295482,-0.3072225,-1.15174,-0.4301378,0.3983407,0.1766503,-0.2303823,-1.219091,0.429311,-1.957771,-0.9700387,-1.026243,0.9327688,-0.6392244,-0.2878316,-1.520856,-0.3491972,-0.02055613
2010-08-23,-0.1113,0.1635179,-0.04287848,0.4876935,0.6834348,-0.3838988,0.7688298,0.7614616,0.09575099,-0.4423379,0.353143,0.5827877,-0.440997,0.703954,-0.4614193,-0.6829378,0.5459315,0.3497962,0.5501452,0.03220794,0.04091604,0.3820087,-0.3572301,0.6133243
2010-08-24,0.4145,-1.61675,-1.076997,-1.645856,-1.341395,-1.316636,-1.748265,-1.507012,-1.243077,-1.102488,-0.4407552,0.1867224,-0.4061714,-1.57648,-2.419772,-1.333277,0.2605382,-2.504738,-2.293707,-1.971089,-0.5310332,-1.051785,-0.1073104,-0.4424567
2010-08-25,-2.0273,-0.5328866,-1.396839,-1.056487,-0.4909753,0.1953037,-1.172125,-0.902846,-0.6180722,-0.1148691,0.7695163,-0.6259949,-1.462059,-1.16493,0.283215,-1.664788,-0.6146135,-0.7303706,0.6701595,-0.3851198,-0.7205776,-0.7413616,0.1265871,-2.564783
2010-08-26,0.2657,0.8020018,0.830997,0.4564245,0.933576,-0.7380672,0.7199629,0.9089119,0.221715,-0.1110731,0.1984759,0.7895681,-0.2899503,1.387183,-0.7494518,0.6906515,0.4058466,1.021301,1.165685,1.631128,0.2569302,0.5438949,-0.02323321,-0.6105708
2010-08-27,0.2789,0.8974627,0.3236937,0.6114863,0.8550605,1.650751,0.9326513,0.8867656,0.6526735,-0.07137053,-1.284837,0.2166228,-0.01155948,0.415446,1.721313,0.9496355,-0.3581565,0.5882496,-1.026542,0.742386,-1.250604,0.8379384,0.4398648,0.4313529
2010-09-01,-0.6033,2.859667,2.077562,2.467507,3.023449,2.543756,3.81146,2.702086,2.678039,0.425291,1.734013,0.665732,1.258927,3.219683,2.081389,1.166809,1.350417,2.937835,0.7621475,1.875223,1.306263,2.451751,1.101572,0.682357
2010-09-02,1.2544,0.3225664,0.8230086,0.1677934,0.2369893,0.4930136,0.209442,0.08627523,-0.000818631,1.188382,-0.4200581,0.6361899,0.6256078,0.2077488,0.2415011,1.521452,0.1748361,-0.4220862,2.035118,0.5191645,0.178192,0.01926159,0.128396,0.6855518
2010-09-03,-0.0147,0.8512719,0.1875262,0.428733,0.480737,1.238652,1.122699,1.063293,0.8345048,0.4915448,1.349395,-0.3747148,0.241593,1.114918,0.5414976,0.5659378,0.8094116,1.372667,1.858971,0.5956567,-0.09255715,1.05879,0.5323722,1.41682
2010-09-07,0.0783,-0.8380446,-0.05026346,-1.315187,-0.8331281,-1.026416,-1.110527,-0.5767425,-0.6035688,0.2154899,0.4270858,-0.02858018,-0.2611025,-1.284846,-0.9108393,-0.8097809,0.9862749,-0.8417838,0.8389377,-0.7056497,0.4580255,-0.9044491,0.04976009,-0.08301019
2010-09-15,-1.3398,-0.2583748,0.7565114,-0.0203073,-0.2046912,0.4392749,-0.4970329,-0.2128476,-0.2157634,0.1364376,3.904192,-0.1010547,0.4754169,-0.6244085,-0.03420834,2.336195,-0.07005399,-0.4934816,0.1307853,0.2204849,0.8019267,-0.4996669,0.7340996,0.3838837
2010-09-27,1.4053,-0.2012706,1.597166,-0.1563216,-0.1491433,-0.4440016,-0.4314648,-0.4476225,-0.3081731,1.000976,2.072332,1.080564,0.7706044,-0.06687421,-0.4756761,1.388031,0.8713356,0.1116711,1.077749,-1.210953,0.4858689,-0.3439817,0.6719101,0.3051437
2010-09-28,-0.6324,0.2965863,-0.1197779,-0.05732369,0.2221178,0.4263729,-0.1011591,0.09007072,-0.04459853,-1.033491,0.1346559,-0.3326568,-0.261173,-0.2541991,0.410869,-1.118175,-0.2750703,-0.2041096,0.02716865,-0.6033862,-0.06224212,-0.07115211,-0.5174264,-0.0256374
2010-09-29,-0.0257,-0.6860476,-0.5310678,0.4070491,-0.03111422,-0.2105275,-0.670591,-0.1643815,-0.4647786,1.215384,0.655108,0.06922142,0.5646632,-0.8234057,-0.2157928,0.6699845,-0.1037108,0.5588732,-0.3128164,0.6432171,-0.7387245,-0.3600993,0.2802373,0.6282445
2010-09-30,1.7229,-0.4347153,-1.336923,0.133158,-0.4979449,-0.4358952,-0.587088,-0.3707829,-0.2865396,-0.09160509,0.1670764,0.3239469,0.3407596,0.6516153,0.4326367,-1.987893,-1.511981,0.1395318,-0.2670846,1.488183,0.5651302,-0.2414573,-0.2704464,-0.03773106
2010-10-08,3.1284,-0.3376121,-0.2110268,0.3387274,0.7200378,0.5288393,-0.1933456,-0.07982896,0.2456869,0.2615738,-1.094197,0.2198471,-0.1988599,0.2843617,0.604276,-0.990517,-0.1056885,0.7124889,-0.1900996,-0.247905,-0.3202536,-0.1948046,-0.4203122,-0.4795977
2010-10-12,1.2280,-0.5785699,-1.688128,-0.7589076,-0.541916,0.09137363,-0.5208952,-0.1905729,-0.07829358,-0.3688981,-0.0422684,-0.05046631,-1.157198,-0.4198649,-0.08129754,-2.088255,-0.1255009,-0.471824,-1.238981,-0.2921481,-0.5772017,-0.1710007,-0.4441348,-1.05836
2010-10-13,0.7021,1.978574,0.03680453,1.61897,1.891004,0.6867236,2.120111,1.514773,2.061206,1.453138,1.824793,0.5708925,0.4341441,1.903782,1.049028,0.1583841,0.03064198,1.849784,0.6609842,1.044129,2.398321,1.252814,1.676525,0.2032076
2010-10-14,0.6388,-0.1141328,1.714327,-0.2141586,-0.2797344,-0.0136063,-0.2395337,-0.3504247,0.3224794,1.681668,0.1799567,-0.02744778,1.258427,-0.2383531,0.1087731,1.914179,0.9527152,0.2441378,0.9375122,-0.2779182,-0.9195733,-0.2193553,-0.2229711,1.341983
2010-10-15,3.1782,0.03516411,-0.2149369,-0.4836347,-0.1550891,-0.2865369,0.2147115,-0.4162558,0.5736365,-0.3963541,-0.592789,-0.3260881,0.1331763,-0.1549178,-0.2725903,-0.8687816,-0.2071964,-0.06145887,-0.402274,0.1625134,-1.817721,0.03166527,0.2895131,-0.1235525
2010-10-18,-0.5362,0.07907131,-0.7912155,0.6686933,0.5115073,0.7313727,0.1862867,0.6864346,0.3747528,-1.213294,-0.8370824,-0.4346375,-1.412508,0.9325253,0.5116916,-0.01852336,0.1996406,0.2368608,-0.02941488,0.6148285,0.2178372,0.422939,-0.7177922,-1.764223
2010-10-19,1.5775,-0.7520798,0.08169335,-0.433288,-0.2331248,-1.48129,-0.7127416,-0.6726992,-0.3980576,1.254186,0.7252789,0.322513,-0.9651223,-0.118114,-1.337649,0.431226,-0.1351834,-1.140596,-0.5660555,-0.6770422,-0.9210212,0.02627708,0.3464032,-0.1775323
2010-10-20,0.0700,0.165118,-0.6615609,0.1075759,0.1170271,1.178195,0.551065,0.4389993,0.5216682,-0.8720452,-0.3852184,0.1042388,0.7063939,0.9056857,1.243049,-1.654714,-0.458263,0.5424007,0.01693912,0.2012761,-0.5553707,0.08096828,-0.411621,0.9742468
2010-10-21,-0.6798,0.6505614,-0.04324418,0.4414291,0.8433021,0.3475035,1.309252,0.5049754,1.317335,0.3947126,0.2531485,0.153854,0.2272193,0.8897718,0.2430622,-0.05456575,0.6756042,1.019527,1.364754,2.31806,1.954643,0.5401986,-0.4913223,0.08135597
2010-10-22,-0.2846,-0.2485979,0.5472819,0.260051,-0.009287534,-0.1256955,-0.2508846,-0.2863867,-0.07049628,-0.5579041,0.2714594,-0.04963912,1.206606,-0.3711008,0.4450959,0.5356966,0.7605111,-0.5272486,0.8872367,-0.576525,-0.4675123,-0.5383759,0.3173682,0.452946
2010-10-27,-1.4627,-0.8128945,-0.8468729,-0.7101128,-0.7438531,-0.3865871,-0.9575175,-1.073709,-0.6924886,-1.850158,-0.8108734,0.2287543,-0.5142202,-0.5275311,-0.3123596,0.1029114,-0.1552259,-0.9751048,0.1294544,-1.166026,-1.068282,0.04014597,-1.205692,-0.6255422
2010-10-28,-0.1491,0.03255004,0.7917171,-0.06552351,0.1754751,-0.1108194,0.4997699,0.5644705,0.4153439,0.1997847,0.3961988,-0.02935996,-0.08745792,1.21783,0.3227764,-0.2237129,0.294479,0.8054677,-0.5689495,-0.02986452,-0.3215641,0.08488689,0.1638763,0.7599742
2010-10-29,-0.4595,-0.2573189,-0.4973384,-1.167219,0.06238015,0.04084991,-0.03494508,-0.0480809,0.0923438,-0.4934719,-0.09645984,0.3237634,-1.306171,-0.2743413,0.5413164,-1.746525,0.4525803,0.4546555,0.1889434,1.114432,0.4578537,-0.1924524,0.4192401,-0.801527
2010-11-08,0.9589,-0.06053372,-0.4624462,-0.0566124,-0.09940717,-0.3254105,-0.0773612,-0.4321468,-0.05478362,0.3519293,1.202636,0.6303313,0.1779342,0.1615506,0.6219559,1.110844,-0.08315387,-0.1261441,-1.229901,1.827793,-0.1971394,0.1918668,1.854447,-0.2220264
2010-11-09,-0.7758,0.3028607,-0.7889609,0.5628342,0.7237095,-0.5267878,0.8178964,0.4312847,0.5661834,-1.016527,1.033179,0.4401821,0.2599825,1.646334,-0.9450666,-0.3948423,0.1619261,0.8375801,-0.6790619,1.687218,0.3841269,-0.2799844,0.4002607,0.1785145
2010-11-10,-0.6265,-0.4744907,-0.86275,-0.6401697,-1.131776,0.0906871,-1.451197,-0.9914573,-1.007703,-0.8497982,0.5214741,0.09695063,1.047006,-2.41199,0.6062139,1.403161,0.352823,-0.2702779,-1.614466,-1.25978,-0.2712031,-0.6390281,-0.7354552,0.05920222
2010-11-11,1.0394,-0.36407,0.6127983,-2.190601,-1.519697,-0.6510537,-0.5426289,-0.02939623,0.04613028,0.8150467,-0.3287185,-0.74607,-2.699393,-0.9594868,-0.3100976,0.3147385,-0.0596969,0.8196543,-1.266439,-1.155824,-1.372988,-0.3490859,0.126166,-0.1618777
2010-11-12,-5.1561,-0.4726893,-0.7592078,0.735891,-0.2534512,-0.8022577,-0.9368167,-0.3157203,0.1665778,-1.934068,-2.103552,-1.107729,-0.0840842,-0.125292,-0.6807646,-1.385701,-0.627943,-0.6840494,-1.634255,-0.4799504,-2.099166,-0.1795337,-1.256757,-1.432987
2010-11-18,0.9366,1.396776,0.3438443,1.820701,1.739137,1.574786,1.994011,1.337709,1.970726,1.821837,0.1053305,-0.4582528,1.620887,1.169145,1.33819,2.058466,-0.2690563,1.372049,1.260903,1.192364,0.3297233,1.822634,0.09712876,0.3380779
2010-11-19,0.8069,-0.4880592,-0.2370587,0.1829571,-0.2059532,0.1996143,-0.2019162,-0.6219741,0.1670078,-0.1340236,1.281986,0.628071,0.6795087,-0.5136962,0.7688905,0.08747842,-0.375254,0.006634403,2.013774,0.2957131,-1.732012,-0.3406776,-0.5551674,0.2736773
2010-11-22,-0.1454,-0.6268423,0.3089044,-0.3030224,-0.8127517,-0.2228733,-1.069127,-0.9070564,-0.3137306,-0.3460663,0.4343548,-0.1892432,0.1741409,-1.929994,0.2979736,0.9259347,0.8714405,-0.3250777,-0.3975155,-0.4098153,1.900138,-0.8830393,-0.2017344,0.828185
2010-11-24,1.1194,0.7108312,-0.09587724,0.3873562,0.280933,1.367389,0.6226523,1.358475,1.771809,0.5578178,-0.5277028,0.06789844,-0.1534501,-0.04897751,2.226116,-0.841112,0.3206716,0.9075911,-0.5499911,1.633188,-1.047904,0.8760026,0.3425762,-0.3791749
2010-11-26,-0.9164,-0.7409096,0.1066727,-0.09985491,-0.8306949,-0.851684,-0.844853,-0.5304501,-0.4459548,-0.7696038,-1.607505,-0.2966903,-1.342547,-0.5095218,-0.1749239,-0.398821,-0.01286261,-0.4098514,-1.071635,-0.3118432,-0.9397933,-0.2857533,-0.03639818,-0.4531723
2010-11-30,-1.6111,-0.685537,-0.7383371,-1.217961,-0.6028641,-0.4204546,-0.7291809,-0.4085819,-0.4251803,-0.6830224,-2.738634,-0.7165996,0.4795449,-1.080386,-0.1986659,-1.865992,-0.179792,-0.1910081,-2.463998,0.6991924,0.598556,-1.329735,-0.4277743,0.06346885
2010-12-01,0.1160,2.562531,0.04799309,3.744579,2.382566,2.26931,1.536377,2.066288,2.663376,1.050985,2.488669,0.01279691,1.296312,2.409487,1.250059,0.5133296,0.01838253,2.547101,1.243896,2.314885,1.684062,1.540928,1.184214,1.763275
2010-12-02,0.7140,1.682557,1.953519,2.206917,2.001678,0.9473344,2.213097,2.216394,1.324958,0.8558289,2.085883,0.9384512,1.08536,2.494264,0.3270336,1.806857,0.6244799,1.850663,3.647874,1.911022,0.7188877,1.15044,0.5034671,0.7706377
2010-12-03,-0.0415,0.2167199,0.3849279,-0.3526424,-0.0844399,0.1731999,0.0936742,-0.3856091,-0.1421415,-0.5469784,0.04547016,0.1080458,0.3589265,0.332655,-0.03625344,0.09638356,-0.06665494,0.2028603,0.6647564,1.053074,-0.1288947,-0.6561338,-0.7980093,0.4453909
2010-12-06,0.5189,0.04383351,-0.1192982,0.3077932,-0.136906,-0.1748309,-0.03519666,0.4344399,0.09585401,-0.3551811,0.705851,0.05063424,-0.1849522,-0.9468396,0.9394415,-0.1089555,0.3009132,0.8054536,1.116733,1.394911,0.07202339,-0.4452745,0.2827467,0.9070109
2010-12-09,-1.3200,0.7671907,0.8808677,1.480267,0.2659072,-0.02128734,0.6803289,0.2317733,-0.1680108,0.34332,0.427325,0.5522937,1.699629,0.6845723,-0.1339232,0.5233393,-0.4182941,-0.2406987,-0.276467,0.6387593,-2.305595,0.4532792,0.2310448,0.5750346
2010-12-10,1.0705,0.2375598,0.09702187,-0.2411173,0.1371779,0.3540944,-0.01814261,0.0859206,0.6033762,-0.0383683,-1.013976,-0.7323495,-0.1417799,-0.2250983,0.2938469,-0.7187493,-0.2328912,-0.523491,-1.750121,-0.2577368,1.385128,-0.2828203,-0.7719154,-0.3999361
2010-12-13,2.8831,0.3112408,0.2359973,0.2784507,0.3375235,0.1598488,0.9096878,0.8222985,0.3314252,0.6678747,-1.48037,0.1665258,0.5261437,0.7187842,0.5747647,0.8023879,0.5612761,0.6366949,-0.4925374,0.3688847,0.9374632,-0.000921266,-0.09731381,0.2036944
2010-12-14,0.1413,0.1480272,0.2060038,-0.5148265,-0.04475669,0.4198295,0.2679598,0.5197281,-0.02831304,0.4871,-0.06933638,-0.1099513,0.6240682,0.3585263,0.01767868,0.2222666,-0.07079528,-0.5422896,0.793363,0.2303876,0.5454568,0.4104838,-0.1700067,0.04395129
2010-12-15,-0.5354,-0.292763,0.01887815,-0.2642322,-0.4803263,-0.1661678,-0.5811153,-0.1532756,-0.156954,-1.945441,-0.8499368,0.06431612,0.4195979,-1.440517,-0.5923011,-0.06774657,0.2724254,0.3375303,-1.404999,0.2388542,-0.7647784,0.2228947,-0.9351842,0.186264
2010-12-16,-0.4558,0.3107262,0.3397835,-0.07636005,-0.2996576,0.3646553,0.210561,-0.01802153,0.06726735,-1.334345,-2.366395,-0.7673419,-0.4084298,-0.2138648,0.4148697,0.01464401,-0.1255304,0.3536496,-1.231129,-0.6023049,1.104859,0.08749039,0.01493298,0.2910937
2010-12-20,-1.4106,0.3124574,-0.5563604,1.160888,0.7032304,-0.1199128,0.4584529,0.3382273,0.5177252,-0.3335683,-0.3559901,-0.266688,-0.2970942,1.517155,-0.0575287,-0.8484216,-0.221332,0.6909748,0.4862799,-0.2237756,0.1209737,-0.2586378,-0.6359019,-0.5577367
2010-12-21,1.7943,0.8466716,0.7452562,1.363629,0.6180053,0.4794359,1.09161,1.021621,0.8461821,1.56711,1.923327,0.6217109,0.8320597,1.781415,0.6724837,1.508555,0.5800112,1.463259,0.3630079,0.6445737,0.8619864,0.5661479,0.2199242,0.6736481
2010-12-22,-0.9025,0.008423311,0.1362141,0.5835066,0.01596048,0.2282989,-0.1980916,0.5324512,-0.1422764,0.2232338,-0.4610378,0.6557352,0.05007239,-0.01557858,-0.1515771,-0.2319053,0.09881549,0.6909053,0.5334941,0.5245473,-0.2219283,-0.06815509,0.1420438,0.3704233
2010-12-29,0.6784,0.4569808,-0.04394971,1.164461,0.7383335,0.08500548,0.8274747,-0.2090236,0.3351948,1.536444,1.07186,0.4547148,0.5001694,0.1101759,0.2167573,0.504343,-0.1078287,0.1272829,0.8482206,0.7700388,1.151583,-0.03668952,0.7604347,-0.04971565
2010-12-30,0.2922,-0.5470032,0.3183051,-1.263242,-0.7957277,-0.135256,-1.025276,-0.4227581,-1.161899,0.1307792,0.1159715,-0.3562153,0.367509,-1.454353,0.03385127,-1.117692,0.2600989,-0.2542422,0.04358045,0.6145353,0.6567971,-1.988988,0.1418384,0.4687447
2011-01-11,0.4384,1.154681,-0.03394541,1.290338,0.9592246,0.2958525,1.575208,0.9692256,1.232449,0.9906809,-0.6732738,-0.03710078,0.3609176,1.400282,-0.9102874,-0.2880205,0.1711739,1.00312,-1.950356,1.539107,-0.1445023,1.373187,0.3784128,1.286936
2011-01-12,0.6152,1.147088,0.2865816,1.424154,1.810286,0.7159134,2.153078,0.6100806,1.832582,1.537308,2.883832,0.2271392,0.3174745,3.821908,-0.1722378,0.02017108,0.1447572,0.8174108,0.1205213,2.654072,1.699024,1.20753,0.106431,0.3766464
2011-01-13,0.2272,-0.4470062,1.5029,-0.7720296,0.2391117,-0.200248,0.7543595,-0.443589,0.0895498,0.4699201,0.2860923,0.3236579,-0.2611027,0.9080161,0.2815424,0.7320596,1.173458,-0.484446,0.814423,-0.5518717,-1.73989,-0.7753511,0.3368375,0.1180154
2011-01-14,-1.2862,0.1468995,0.1313773,-1.002856,-0.4318745,0.4728943,0.2125865,-0.36206,0.008343786,0.1825572,0.1178127,-0.1062666,0.8944781,0.7131502,-0.1982461,-0.8566741,-0.1132305,-0.3320036,1.521579,-0.2863272,-1.797965,-0.09722514,-0.3043781,-0.0342074
2011-01-18,0.0857,0.7339162,0.8124899,2.346961,1.389712,0.4288468,0.9375139,1.181649,0.9238426,-0.01237835,0.3654103,-0.2826281,-0.1604932,1.155909,0.1427691,0.1534831,-0.3148215,0.9643068,-1.821773,-0.3589845,0.6300663,0.8628578,0.338112,0.7048686
2011-01-19,1.8132,-1.586347,0.6830833,-0.02472756,-0.642251,-0.1067725,-0.8964077,-1.316452,-0.8495955,1.099772,-0.4049391,-0.2248369,0.9162959,0.561725,-0.8941782,0.3623844,0.068188,-1.458095,-0.8110325,-0.04872302,-0.1205206,-1.134451,-0.2344954,1.09056
2011-01-21,1.4057,1.378664,-0.5853209,0.5216123,1.056263,0.4147921,1.32691,0.4829631,0.5431156,-0.5284179,-2.159163,-1.217991,-1.743992,1.38384,-0.7012706,-1.559693,0.4021792,1.45836,-1.377849,0.7785961,-0.2048129,0.8261312,-0.6513808,-0.7513718
2011-01-24,-0.7207,-0.01661752,0.637126,0.3139248,0.3161341,0.915441,0.3922889,0.8072944,0.07575446,-0.314447,-0.9906668,-0.2882252,0.5913268,0.2851472,0.9292035,0.6870474,-0.001791339,-0.2475407,-1.223224,-1.527425,0.7562792,0.555627,0.03642254,-0.07359353
2011-01-25,-0.6785,-0.6177403,0.4554911,-1.463069,-0.05597397,-0.02778762,-0.3369486,-0.4397846,-0.1239465,-0.05440442,2.625472,-1.071953,0.2166025,-0.9781117,-0.5233547,1.153294,0.1911961,-1.403431,1.475644,-0.2591946,-0.9494409,-0.3553973,-0.1447098,0.4872668
2011-01-27,1.4892,0.629747,-0.03535312,1.368444,0.325522,0.03662484,0.2593188,-0.06918642,0.3960796,-0.2668307,0.3683946,0.4578922,0.2155951,1.383739,-0.3663636,0.7379398,-0.1129763,0.8315358,1.496833,0.2857055,-1.502519,-0.46459,-0.02949444,0.5161479
2011-01-28,0.1310,-0.8700857,-0.649179,-0.3005747,-1.162704,-1.38559,-1.410248,-1.403333,-0.73761,-0.6837772,-0.7685044,-0.3320288,-0.337582,-1.283687,-1.623546,-1.129155,0.05102944,-0.3448283,-0.5049481,-0.9437426,-1.543847,-0.5216109,0.3062231,0.4726211
2011-02-09,-0.8896,-0.5200595,0.2944525,-0.2250416,-0.2570641,0.05509013,-0.426701,-0.6409116,-0.0319576,-1.363768,-1.227191,-0.2260467,-1.165386,-0.2230518,-1.540522,-0.1706508,0.09783897,-0.8312254,-0.905248,-0.3590619,-1.0291,-0.1057445,-1.0925,-1.14844
2011-02-10,1.5897,0.387343,0.1957286,-0.3096698,-0.6426606,-0.0865989,0.1075576,-0.5333564,0.26472,-1.966023,-1.28253,-2.088444,-1.812687,-0.3820928,-0.9052181,-0.1147098,-0.6085925,-0.4560772,-2.73354,-2.701177,-0.7567251,-0.2952524,-1.497199,-1.890353
2011-02-14,2.5395,0.1406789,1.124791,0.9762126,0.4366832,-0.04130391,-0.1143523,-0.04634843,0.3270819,1.279695,0.7370782,0.7233049,1.891575,-0.2551219,-0.03393161,1.130432,0.4760301,1.0135,1.26909,-0.3208999,2.671331,0.01260039,0.8822724,0.8781719
2011-02-16,0.8506,0.264495,-0.01621993,0.4988778,0.9092669,0.5032476,0.9955362,0.7982326,0.1926985,1.123117,0.00029296,0.06444386,-1.0649,1.506145,0.3347104,0.573388,-0.1654855,0.3914951,0.5608347,0.6580287,0.1482976,0.3101227,0.4563976,-0.1028411
2011-02-17,0.1047,0.4037794,0.1663159,-0.614831,0.5516002,0.2438909,0.02530058,0.03467165,-0.1882843,0.6255962,0.5151006,0.1500372,-0.5977555,0.04662024,0.4086319,0.262295,0.3315124,-0.771859,1.425479,-0.8335567,1.12519,-0.07717458,-0.3841993,-0.3337566
2011-02-18,-0.9283,0.3217277,-0.03441817,-0.02383083,-0.5695096,0.5935178,0.1163227,-0.07211064,0.3576892,1.25913,1.954359,0.5965954,1.816694,-0.5149263,0.7947877,0.05684563,0.5018123,0.004070336,-0.391578,-0.1653986,-1.595632,0.1607371,0.1326652,1.842033
2011-02-22,-2.6168,-0.563471,-0.8836695,-0.232938,-0.4525528,-1.44021,-1.150486,-0.2999275,-0.04725554,-2.106027,-1.330606,-0.8008632,-1.764325,-1.062691,-1.236506,-1.776003,-0.6865894,-0.3478508,-1.390768,-0.6802418,-0.7709513,-0.9183285,-1.676545,-1.872901
2011-02-24,0.5579,-0.4134211,-0.7552797,-0.1879328,-0.4960339,-0.3079543,-0.08672117,-0.05992718,-0.8909473,-1.335237,-1.007168,-1.405589,-0.5989916,0.08637295,-0.04802459,-1.194711,-0.1103171,0.5764571,-0.6973562,0.835987,-0.2293998,-1.612615,-0.9584096,0.1488956
2011-02-28,0.9203,0.6434594,-0.09924129,0.4777856,0.545243,0.7904871,0.9819775,-0.1198165,1.212914,1.41511,0.7788539,0.1329497,-1.228972,0.5228675,0.3782518,0.9245967,0.1965007,0.5856326,0.7944775,1.723388,3.495964,1.120353,-0.4842687,1.487376
2011-03-02,-0.1751,-0.8397953,-0.4806835,-0.8657607,-0.8589252,0.07281688,-0.8071951,-0.3515915,-0.5839393,-1.48638,-0.7521498,-0.1970365,-0.5703119,0.05182621,0.2595767,-2.433045,-0.07091093,-0.3866785,-0.2779963,0.3946716,0.2345148,-0.4122761,-1.306888,-1.233554
2011-03-03,-0.3717,0.7509787,0.06661615,-0.2549095,0.09853245,1.586174,0.6553754,1.52496,0.624413,0.3200176,0.2392315,0.5069084,2.199936,-0.3800552,0.7309371,0.8924538,0.4529898,0.8653105,1.598959,0.4220027,-0.01790476,0.108314,0.3250225,1.374375
2011-03-09,0.0737,-0.03548362,-0.8402393,0.09877748,-0.2824983,-0.01056164,-0.5503075,-0.6269702,-0.4598932,0.4150279,0.5130805,0.3973161,0.2579759,0.3927404,-0.6485197,0.6110063,-0.1973009,-0.6515068,0.7179,-0.07750137,-0.7686472,-0.9922866,-0.3524726,0.02594417
